file F0semitoneFrom27.5Hz_sma3nz_amean F0semitoneFrom27.5Hz_sma3nz_stddevNorm F0semitoneFrom27.5Hz_sma3nz_percentile20.0 F0semitoneFrom27.5Hz_sma3nz_percentile50.0 F0semitoneFrom27.5Hz_sma3nz_percentile80.0 F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope loudness_sma3_amean loudness_sma3_stddevNorm loudness_sma3_percentile20.0 loudness_sma3_percentile50.0 loudness_sma3_percentile80.0 loudness_sma3_pctlrange0-2 loudness_sma3_meanRisingSlope loudness_sma3_stddevRisingSlope loudness_sma3_meanFallingSlope loudness_sma3_stddevFallingSlope spectralFlux_sma3_amean spectralFlux_sma3_stddevNorm mfcc1_sma3_amean mfcc1_sma3_stddevNorm mfcc2_sma3_amean mfcc2_sma3_stddevNorm mfcc3_sma3_amean mfcc3_sma3_stddevNorm mfcc4_sma3_amean mfcc4_sma3_stddevNorm jitterLocal_sma3nz_amean jitterLocal_sma3nz_stddevNorm shimmerLocaldB_sma3nz_amean shimmerLocaldB_sma3nz_stddevNorm HNRdBACF_sma3nz_amean HNRdBACF_sma3nz_stddevNorm logRelF0-H1-H2_sma3nz_amean logRelF0-H1-H2_sma3nz_stddevNorm logRelF0-H1-A3_sma3nz_amean logRelF0-H1-A3_sma3nz_stddevNorm F1frequency_sma3nz_amean F1frequency_sma3nz_stddevNorm F1bandwidth_sma3nz_amean F1bandwidth_sma3nz_stddevNorm F1amplitudeLogRelF0_sma3nz_amean F1amplitudeLogRelF0_sma3nz_stddevNorm F2frequency_sma3nz_amean F2frequency_sma3nz_stddevNorm F2bandwidth_sma3nz_amean F2bandwidth_sma3nz_stddevNorm F2amplitudeLogRelF0_sma3nz_amean F2amplitudeLogRelF0_sma3nz_stddevNorm F3frequency_sma3nz_amean F3frequency_sma3nz_stddevNorm F3bandwidth_sma3nz_amean F3bandwidth_sma3nz_stddevNorm F3amplitudeLogRelF0_sma3nz_amean F3amplitudeLogRelF0_sma3nz_stddevNorm alphaRatioV_sma3nz_amean alphaRatioV_sma3nz_stddevNorm hammarbergIndexV_sma3nz_amean hammarbergIndexV_sma3nz_stddevNorm slopeV0-500_sma3nz_amean slopeV0-500_sma3nz_stddevNorm slopeV500-1500_sma3nz_amean slopeV500-1500_sma3nz_stddevNorm spectralFluxV_sma3nz_amean spectralFluxV_sma3nz_stddevNorm mfcc1V_sma3nz_amean mfcc1V_sma3nz_stddevNorm mfcc2V_sma3nz_amean mfcc2V_sma3nz_stddevNorm mfcc3V_sma3nz_amean mfcc3V_sma3nz_stddevNorm mfcc4V_sma3nz_amean mfcc4V_sma3nz_stddevNorm alphaRatioUV_sma3nz_amean hammarbergIndexUV_sma3nz_amean slopeUV0-500_sma3nz_amean slopeUV500-1500_sma3nz_amean spectralFluxUV_sma3nz_amean loudnessPeaksPerSec VoicedSegmentsPerSec MeanVoicedSegmentLengthSec StddevVoicedSegmentLengthSec MeanUnvoicedSegmentLength StddevUnvoicedSegmentLength equivalentSoundLevel_dBp
31_CF55_2 3.192724e+01 1.638163e-01 2.904408e+01 3.172781e+01 3.559447e+01 6.550388e+00 2.774870e+02 4.699188e+02 1.043171e+02 2.203331e+02 5.828462e-01 6.618826e-01 2.498958e-01 4.914176e-01 8.444234e-01 5.945277e-01 8.520132e+00 5.920039e+00 4.992711e+00 3.787747e+00 3.349437e-01 1.004606e+00 1.788586e+01 6.714883e-01 8.948980e+00 1.340193e+00 -1.375342e+00 -9.229745e+00 -6.173318e+00 -2.319652e+00 2.875266e-02 2.184695e+00 1.037156e+00 7.569680e-01 6.166862e+00 6.860681e-01 -5.541798e-02 -1.586370e+02 2.104186e+01 5.024566e-01 4.899069e+02 2.701611e-01 1.229506e+03 1.736552e-01 -7.733473e+01 -1.230642e+00 1.470159e+03 1.667411e-01 1.123383e+03 3.433937e-01 -8.190367e+01 -1.068704e+00 2.527940e+03 9.192438e-02 7.828009e+02 5.044976e-01 -8.572588e+01 -9.840138e-01 -1.531190e+01 -5.013503e-01 2.523235e+01 3.087787e-01 -3.289158e-03 -1.084244e+01 -2.654677e-02 -6.468416e-01 4.120569e-01 8.684128e-01 2.431871e+01 3.580855e-01 8.743774e+00 1.595511e+00 -2.811949e+00 -5.150754e+00 -1.122139e+01 -1.301908e+00 -1.442419e+01 2.530368e+01 -6.543119e-02 -7.938398e-03 2.000457e-01 2.179646e+00 1.862486e+00 3.321250e-01 3.014810e-01 2.006818e-01 2.680705e-01 -3.060712e+01
31_PF68_4 3.219104e+01 9.433880e-02 3.125444e+01 3.255369e+01 3.376123e+01 2.506790e+00 2.039654e+02 3.950939e+02 8.969462e+01 2.516285e+02 7.178649e-01 6.766588e-01 2.472036e-01 6.140054e-01 1.136559e+00 8.893553e-01 9.253297e+00 4.803850e+00 7.181396e+00 4.947580e+00 3.224812e-01 8.158014e-01 1.850735e+01 5.230336e-01 1.173383e+01 7.570565e-01 1.682967e+00 7.839863e+00 -1.012168e+01 -1.492207e+00 2.305909e-02 2.121014e+00 9.859070e-01 6.197461e-01 6.566673e+00 5.911722e-01 1.433415e+00 6.493193e+00 2.174801e+01 4.223041e-01 4.281880e+02 2.743414e-01 1.143469e+03 1.726929e-01 -5.449263e+01 -1.558581e+00 1.413769e+03 1.411917e-01 9.167889e+02 3.181607e-01 -6.238152e+01 -1.242780e+00 2.479994e+03 8.040134e-02 6.296898e+02 5.881920e-01 -6.737968e+01 -1.105671e+00 -1.363639e+01 -3.948700e-01 2.304307e+01 3.029667e-01 9.142063e-03 3.996909e+00 -2.438717e-02 -4.819768e-01 3.891578e-01 6.736700e-01 2.213225e+01 3.519748e-01 1.213914e+01 7.874739e-01 1.364793e+00 1.082344e+01 -1.423295e+01 -1.044156e+00 -1.117008e+01 2.144259e+01 -3.915149e-02 -7.888102e-03 1.203815e-01 2.469810e+00 1.284504e+00 5.768085e-01 6.632061e-01 2.354190e-01 3.769729e-01 -2.976742e+01
32_CF22_3 3.546970e+01 1.125744e-01 3.337544e+01 3.465444e+01 3.791550e+01 4.540066e+00 1.441628e+02 2.875345e+02 6.344393e+01 1.209100e+02 7.869599e-01 4.984603e-01 4.430900e-01 7.173876e-01 1.094845e+00 6.517547e-01 1.106975e+01 7.200861e+00 7.206336e+00 5.084023e+00 4.168054e-01 1.612917e+00 2.044322e+01 4.959379e-01 8.579832e+00 1.421953e+00 4.375861e+00 3.366461e+00 -2.394718e+01 -7.748098e-01 1.986933e-02 2.341794e+00 8.977095e-01 8.289459e-01 8.559183e+00 4.793635e-01 2.571494e+00 3.787426e+00 2.179143e+01 4.688185e-01 5.291349e+02 2.795783e-01 1.223067e+03 1.872954e-01 -3.499190e+01 -2.075559e+00 1.629399e+03 1.960334e-01 1.017907e+03 5.543207e-01 -4.512101e+01 -1.393844e+00 2.677709e+03 1.101651e-01 8.401642e+02 6.697686e-01 -4.735713e+01 -1.302921e+00 -1.541379e+01 -4.078256e-01 2.296212e+01 3.441616e-01 9.976100e-03 3.508535e+00 -3.519274e-02 -4.226746e-01 4.275926e-01 1.078022e+00 2.298374e+01 3.412921e-01 8.085745e+00 1.558030e+00 4.303745e+00 3.605389e+00 -2.758998e+01 -6.319946e-01 -1.248299e+01 2.140219e+01 -4.827105e-02 -1.701810e-02 3.567053e-01 3.247147e+00 1.646797e+00 5.058282e-01 4.828632e-01 9.622221e-02 9.425233e-02 -2.790138e+01
32_PF51_2 2.753962e+01 1.299013e-01 2.550082e+01 2.724353e+01 2.892432e+01 3.423498e+00 2.574688e+02 3.621541e+02 8.876176e+01 2.347503e+02 4.708087e-01 6.093437e-01 2.068518e-01 4.349435e-01 6.540735e-01 4.472216e-01 6.515906e+00 4.352473e+00 4.636571e+00 4.044035e+00 2.438424e-01 8.949155e-01 2.106516e+01 5.620732e-01 1.174764e+01 8.489408e-01 9.604503e+00 1.631883e+00 -8.126516e-01 -1.430037e+01 2.279210e-02 2.265502e+00 9.560085e-01 7.343712e-01 5.373986e+00 5.787048e-01 6.623873e+00 1.637056e+00 2.252220e+01 4.114894e-01 4.400494e+02 2.811902e-01 1.128546e+03 1.818011e-01 -6.334428e+01 -1.360212e+00 1.467918e+03 1.613382e-01 8.860593e+02 3.983145e-01 -7.196868e+01 -1.114412e+00 2.459727e+03 8.384825e-02 7.853322e+02 4.526013e-01 -7.454860e+01 -1.048243e+00 -1.577571e+01 -4.076965e-01 2.439985e+01 3.311606e-01 -1.591263e-02 -2.266051e+00 -2.489814e-02 -5.174959e-01 2.814559e-01 8.151833e-01 2.646882e+01 3.228006e-01 1.254980e+01 8.576800e-01 1.042145e+01 1.690183e+00 -2.743645e+00 -4.470980e+00 -1.284225e+01 2.357950e+01 -4.767550e-02 -6.914438e-03 1.526912e-01 2.386364e+00 1.657459e+00 4.188235e-01 4.338096e-01 1.978571e-01 3.361124e-01 -3.442760e+01
33_CF46_3 3.254749e+01 1.603692e-01 3.137707e+01 3.286252e+01 3.543058e+01 4.053516e+00 2.552551e+02 4.212670e+02 1.049001e+02 1.626059e+02 8.371069e-01 6.629747e-01 3.958131e-01 6.944695e-01 1.207956e+00 8.121431e-01 1.267669e+01 9.210931e+00 9.242665e+00 7.532210e+00 6.302186e-01 2.198128e+00 1.606766e+01 7.667403e-01 8.709158e+00 1.516060e+00 3.181029e-01 4.773198e+01 3.588039e+00 3.667419e+00 2.690687e-02 2.305080e+00 8.949862e-01 7.718861e-01 6.789890e+00 6.204090e-01 4.168421e+00 2.473497e+00 1.719737e+01 6.420054e-01 4.967579e+02 2.912873e-01 1.228333e+03 1.844673e-01 -6.423886e+01 -1.383877e+00 1.549244e+03 1.558982e-01 9.930503e+02 4.751201e-01 -6.922657e+01 -1.181260e+00 2.555307e+03 1.005537e-01 1.002942e+03 5.779679e-01 -7.120845e+01 -1.127463e+00 -1.245960e+01 -5.742007e-01 2.061474e+01 4.400948e-01 -8.760541e-03 -4.481824e+00 -2.481280e-02 -5.772088e-01 5.902476e-01 1.710568e+00 2.110369e+01 4.085450e-01 7.731451e+00 1.683977e+00 -1.501203e+00 -1.112269e+01 7.614366e-01 1.777322e+01 -1.248884e+01 2.195969e+01 -6.498234e-02 -8.309319e-03 7.231813e-01 2.526683e+00 2.126362e+00 3.230942e-01 3.574662e-01 1.378971e-01 1.832616e-01 -2.458117e+01
33_PM19_3 2.266520e+01 1.209283e-01 2.118066e+01 2.249147e+01 2.417141e+01 2.990753e+00 1.569689e+02 2.315080e+02 1.396767e+02 4.402252e+02 3.794206e-01 5.963680e-01 1.722298e-01 3.440069e-01 5.566536e-01 3.844239e-01 4.896036e+00 3.049427e+00 4.107386e+00 2.996215e+00 1.727200e-01 1.349399e+00 2.311547e+01 5.290676e-01 4.374893e+00 2.316242e+00 1.543421e+01 9.035192e-01 6.083166e+00 2.143065e+00 2.958598e-02 1.895733e+00 1.251758e+00 8.722203e-01 3.149048e+00 1.125104e+00 7.772265e+00 1.592031e+00 2.049093e+01 5.372908e-01 5.120618e+02 4.618113e-01 1.239567e+03 1.864068e-01 -6.694169e+01 -1.240245e+00 1.509037e+03 2.122132e-01 8.584280e+02 3.616533e-01 -7.163986e+01 -1.104165e+00 2.553708e+03 1.297567e-01 7.565427e+02 4.296947e-01 -7.512784e+01 -1.022091e+00 -1.331220e+01 -4.510735e-01 2.198993e+01 3.118997e-01 -2.597361e-02 -1.173590e+00 -1.129355e-02 -1.140266e+00 1.771741e-01 1.199083e+00 2.787071e+01 3.246311e-01 3.854563e+00 2.521871e+00 1.738074e+01 8.496593e-01 4.029769e+00 3.458196e+00 -1.318265e+01 2.463486e+01 -5.551908e-02 7.424241e-04 1.618164e-01 3.413961e+00 2.252907e+00 3.048064e-01 2.899585e-01 1.278322e-01 1.899768e-01 -3.706458e+01
35_PF43_2 2.980983e+01 1.226964e-01 2.784265e+01 2.985059e+01 3.226644e+01 4.423794e+00 2.003078e+02 3.273906e+02 6.973466e+01 1.075666e+02 7.992142e-01 6.274827e-01 4.000675e-01 6.812572e-01 1.135386e+00 7.353182e-01 1.206955e+01 6.619541e+00 9.067235e+00 6.363713e+00 5.319610e-01 7.755561e-01 2.659820e+01 4.924705e-01 1.200922e+01 9.263383e-01 4.269699e+00 3.278611e+00 -3.187672e+00 -3.961949e+00 3.446646e-02 1.887124e+00 1.296645e+00 6.828763e-01 5.281238e+00 7.370639e-01 3.350829e+00 2.878955e+00 2.550141e+01 3.498300e-01 4.813710e+02 2.992185e-01 1.297296e+03 1.540294e-01 -4.678711e+01 -1.612231e+00 1.480569e+03 1.742147e-01 1.043254e+03 3.382161e-01 -5.653477e+01 -1.208117e+00 2.526480e+03 9.754553e-02 8.655641e+02 4.663964e-01 -6.268784e+01 -1.038098e+00 -1.675267e+01 -3.376369e-01 2.729811e+01 2.446975e-01 8.937081e-04 3.556218e+01 -2.536377e-02 -5.172261e-01 6.015469e-01 6.999232e-01 3.041606e+01 3.534634e-01 1.224458e+01 9.127321e-01 4.547659e+00 3.255995e+00 -4.586827e+00 -2.822691e+00 -1.189516e+01 2.165349e+01 -3.473534e-02 -1.141151e-02 2.505038e-01 3.087274e+00 1.872967e+00 4.195808e-01 4.454846e-01 1.151492e-01 1.588614e-01 -2.658239e+01
36_CF59_2 3.373650e+01 1.272167e-01 3.143675e+01 3.376341e+01 3.653640e+01 5.099651e+00 2.148787e+02 3.727350e+02 8.155630e+01 2.234806e+02 6.249391e-01 6.244382e-01 3.307493e-01 5.247393e-01 8.452901e-01 5.145409e-01 8.345544e+00 7.164294e+00 5.225649e+00 5.476223e+00 3.090923e-01 1.003707e+00 1.988563e+01 5.630995e-01 9.212027e+00 1.160601e+00 -6.438710e+00 -2.383363e+00 -4.968039e+00 -2.439534e+00 2.480377e-02 2.098205e+00 9.611914e-01 6.945329e-01 7.391261e+00 5.442401e-01 6.426090e+00 1.370430e+00 2.699472e+01 3.319385e-01 4.675357e+02 3.291516e-01 1.292412e+03 1.729205e-01 -6.357611e+01 -1.434110e+00 1.453943e+03 1.551390e-01 1.038478e+03 2.931459e-01 -6.562106e+01 -1.229208e+00 2.548506e+03 9.201111e-02 8.674469e+02 4.837301e-01 -7.270838e+01 -1.045236e+00 -1.476486e+01 -4.439819e-01 2.758167e+01 2.608572e-01 1.770367e-02 2.055651e+00 -2.118383e-02 -5.437539e-01 3.615861e-01 9.204457e-01 2.467532e+01 3.337931e-01 1.083949e+01 1.031229e+00 -7.738642e+00 -2.213346e+00 -7.506629e+00 -1.685220e+00 -8.779615e+00 1.983691e+01 -3.614494e-02 -6.096169e-03 1.694434e-01 1.982388e+00 1.624905e+00 4.379703e-01 4.363057e-01 1.736538e-01 2.430124e-01 -3.090872e+01
36_PF38_2 3.072435e+01 1.077049e-01 2.940161e+01 3.078576e+01 3.270739e+01 3.305780e+00 2.172728e+02 3.555163e+02 6.200788e+01 1.217072e+02 6.071217e-01 4.914263e-01 3.335329e-01 5.605939e-01 8.451437e-01 5.116109e-01 6.072014e+00 3.658211e+00 4.193662e+00 2.875849e+00 3.342472e-01 5.843744e-01 2.311427e+01 4.714478e-01 1.158805e+01 7.155974e-01 2.301073e+00 5.169755e+00 -2.910799e+00 -3.527259e+00 2.184034e-02 2.205063e+00 1.040163e+00 6.214468e-01 6.418990e+00 5.404638e-01 7.700050e-01 1.060773e+01 2.359476e+01 3.982533e-01 5.025640e+02 2.595002e-01 1.280925e+03 1.679125e-01 -4.938025e+01 -1.654642e+00 1.546264e+03 1.570472e-01 1.107470e+03 4.051858e-01 -6.077402e+01 -1.225207e+00 2.562185e+03 1.036528e-01 9.940671e+02 4.376557e-01 -6.548116e+01 -1.095757e+00 -1.657839e+01 -3.317524e-01 2.632036e+01 2.743381e-01 -8.442526e-03 -3.650451e+00 -3.035185e-02 -4.522982e-01 3.674219e-01 5.376461e-01 2.696542e+01 3.155897e-01 1.183622e+01 7.271084e-01 1.370026e+00 9.397057e+00 -5.084933e+00 -1.958620e+00 -1.616382e+01 2.717403e+01 -5.576671e-02 -1.284779e-02 2.248248e-01 2.960149e+00 1.520644e+00 4.959884e-01 5.525087e-01 1.707092e-01 2.628989e-01 -3.168842e+01
37_CF69_1 3.358895e+01 1.424448e-01 3.200645e+01 3.404625e+01 3.634290e+01 4.336449e+00 2.339594e+02 3.664657e+02 8.933801e+01 1.301842e+02 5.218784e-01 6.708137e-01 2.578135e-01 4.181024e-01 7.039942e-01 4.461806e-01 8.167487e+00 6.329314e+00 4.972890e+00 3.980890e+00 2.503460e-01 9.966239e-01 1.661196e+01 5.361457e-01 1.224993e+01 8.156760e-01 -2.623619e+00 -4.373693e+00 -8.194157e+00 -1.731842e+00 3.155954e-02 2.054517e+00 1.072843e+00 6.206987e-01 6.277819e+00 6.224091e-01 4.839325e+00 2.296631e+00 2.433282e+01 4.053035e-01 5.189890e+02 3.282851e-01 1.246178e+03 1.746919e-01 -6.607399e+01 -1.370155e+00 1.556362e+03 1.661946e-01 1.033941e+03 3.865952e-01 -7.089782e+01 -1.155059e+00 2.676462e+03 1.058654e-01 8.528688e+02 6.038463e-01 -7.606587e+01 -1.030300e+00 -1.420286e+01 -4.256337e-01 2.425530e+01 2.866093e-01 7.258441e-03 4.659033e+00 -2.066405e-02 -6.120303e-01 2.909633e-01 9.420274e-01 2.019130e+01 3.427801e-01 1.249542e+01 8.292994e-01 -2.862212e+00 -4.480824e+00 -1.310843e+01 -1.034607e+00 -1.275604e+01 2.375318e+01 -4.140760e-02 -6.568771e-03 1.539184e-01 2.239980e+00 1.801541e+00 3.809885e-01 4.044905e-01 1.732813e-01 2.451239e-01 -3.338556e+01
37_PF40_3 3.152474e+01 1.004699e-01 3.009036e+01 3.188350e+01 3.353904e+01 3.448675e+00 1.611108e+02 1.727407e+02 8.800539e+01 3.092321e+02 6.564934e-01 5.237235e-01 3.870234e-01 5.996315e-01 8.730664e-01 4.860430e-01 7.464606e+00 3.642639e+00 5.488694e+00 3.365702e+00 3.067412e-01 6.674678e-01 2.471947e+01 4.387854e-01 9.117140e+00 1.136209e+00 8.247401e+00 1.634432e+00 2.628812e+00 4.234196e+00 2.445638e-02 2.001870e+00 1.010071e+00 7.512946e-01 7.096212e+00 5.744258e-01 1.338000e+00 6.438132e+00 1.910122e+01 5.103239e-01 5.473036e+02 3.596616e-01 1.300136e+03 1.699094e-01 -4.121232e+01 -1.604042e+00 1.575252e+03 1.843137e-01 1.024495e+03 3.896709e-01 -4.947609e+01 -1.216193e+00 2.607917e+03 1.015755e-01 8.765769e+02 4.838320e-01 -5.386704e+01 -1.078804e+00 -1.539769e+01 -4.160032e-01 2.519107e+01 2.988817e-01 -7.287924e-03 -4.642633e+00 -1.899267e-02 -7.902328e-01 3.222650e-01 6.411789e-01 2.739535e+01 3.217925e-01 9.517013e+00 1.127858e+00 8.242108e+00 1.718503e+00 1.950155e+00 5.950664e+00 -1.031588e+01 1.987183e+01 -4.277076e-02 -5.452354e-03 2.220932e-01 3.260870e+00 1.719198e+00 4.858333e-01 5.405839e-01 9.102041e-02 2.101821e-01 -3.045387e+01
38_CM27_3 2.124964e+01 1.419642e-01 1.935769e+01 2.069818e+01 2.255064e+01 3.192949e+00 2.161058e+02 4.372465e+02 6.216479e+01 1.292319e+02 5.516831e-01 5.028288e-01 3.098789e-01 4.982407e-01 7.585372e-01 4.486583e-01 6.715473e+00 4.199947e+00 5.048729e+00 3.823225e+00 6.645155e-01 9.802085e-01 2.129040e+01 4.868711e-01 9.217445e+00 9.244441e-01 3.825577e+00 3.251489e+00 -4.237418e+00 -3.160646e+00 2.605372e-02 2.366752e+00 1.320595e+00 7.463248e-01 1.080897e+00 3.408644e+00 2.452595e+00 3.136748e+00 1.761931e+01 4.736050e-01 4.961209e+02 3.164897e-01 1.246187e+03 1.833789e-01 -7.797816e+01 -1.239467e+00 1.509764e+03 1.817457e-01 1.013513e+03 3.701200e-01 -8.494922e+01 -1.069472e+00 2.565907e+03 1.140911e-01 8.930444e+02 3.761506e-01 -8.914826e+01 -9.800733e-01 -1.710019e+01 -3.839981e-01 2.796197e+01 2.738563e-01 -2.201640e-02 -1.583895e+00 -2.796326e-02 -4.847331e-01 6.269034e-01 8.478374e-01 2.659411e+01 2.490775e-01 7.738728e+00 1.151695e+00 3.617645e+00 3.892859e+00 -9.024623e+00 -1.499209e+00 -2.177749e+01 3.330851e+01 -7.644832e-02 -1.344361e-02 7.227393e-01 2.896386e+00 2.320272e+00 2.518247e-01 2.693879e-01 1.655784e-01 2.419173e-01 -2.847647e+01
38_PF31_2 3.149162e+01 1.461077e-01 3.054300e+01 3.230243e+01 3.389418e+01 3.351181e+00 3.104761e+02 4.156739e+02 1.217636e+02 2.456456e+02 8.038833e-01 5.367194e-01 4.528661e-01 7.046417e-01 1.094148e+00 6.412818e-01 1.221477e+01 7.787538e+00 7.767833e+00 6.488880e+00 7.768870e-01 7.620786e-01 2.404520e+01 4.643086e-01 1.327396e+01 9.444759e-01 6.232833e+00 2.307560e+00 -9.930755e+00 -1.571434e+00 4.266161e-02 2.004971e+00 1.378860e+00 6.584610e-01 6.085941e+00 6.498560e-01 3.400447e+00 3.220129e+00 2.561314e+01 4.348538e-01 5.358621e+02 2.355206e-01 1.244831e+03 1.671724e-01 -5.306477e+01 -1.564743e+00 1.652482e+03 1.667791e-01 1.074011e+03 4.407525e-01 -6.544548e+01 -1.138358e+00 2.726039e+03 1.036584e-01 9.484808e+02 4.928618e-01 -6.887630e+01 -1.049593e+00 -2.032343e+01 -3.607622e-01 3.018405e+01 2.776735e-01 -2.862336e-02 -1.180008e+00 -3.557085e-02 -4.624024e-01 8.281393e-01 6.548325e-01 2.776332e+01 3.170520e-01 1.298591e+01 1.001890e+00 6.331746e+00 2.409250e+00 -1.399909e+01 -1.082589e+00 -2.026941e+01 3.077744e+01 -6.741026e-02 -2.001595e-02 6.239495e-01 2.684191e+00 2.232308e+00 3.271784e-01 3.468584e-01 1.200502e-01 1.691584e-01 -2.587587e+01
39_CM27_3 2.373760e+01 1.535447e-01 2.143586e+01 2.292412e+01 2.560060e+01 4.164742e+00 1.757546e+02 2.777099e+02 1.076397e+02 3.460279e+02 3.363873e-01 5.728449e-01 1.715145e-01 3.042748e-01 4.617756e-01 2.902611e-01 4.580392e+00 3.170244e+00 3.351314e+00 2.592596e+00 2.375351e-01 9.041541e-01 2.264895e+01 5.708779e-01 6.020474e+00 1.995270e+00 6.674447e+00 1.911510e+00 1.578003e+00 8.270964e+00 2.768488e-02 1.746370e+00 1.282555e+00 7.404819e-01 2.141040e+00 1.740011e+00 3.090670e+00 2.929862e+00 1.684346e+01 6.054593e-01 5.273680e+02 3.668574e-01 1.259130e+03 1.773720e-01 -6.552258e+01 -1.348510e+00 1.538803e+03 2.009400e-01 9.447703e+02 3.338393e-01 -7.041872e+01 -1.196844e+00 2.583298e+03 1.144145e-01 8.472631e+02 3.829702e-01 -7.400558e+01 -1.103782e+00 -1.549113e+01 -4.399485e-01 2.468834e+01 3.311675e-01 -2.585260e-02 -1.389395e+00 -2.367562e-02 -5.902283e-01 2.348931e-01 8.110892e-01 2.809886e+01 3.099921e-01 3.785385e+00 3.283175e+00 7.248754e+00 1.913053e+00 -3.979488e-01 -3.496823e+01 -1.960221e+01 3.056303e+01 -7.292814e-02 -1.026623e-02 2.434675e-01 2.863011e+00 2.328912e+00 2.860962e-01 2.715369e-01 1.307123e-01 1.608517e-01 -3.740224e+01
40_CF59_1 3.283517e+01 1.477887e-01 3.190213e+01 3.372182e+01 3.563988e+01 3.737751e+00 2.468098e+02 3.972050e+02 8.864777e+01 1.421938e+02 5.524426e-01 4.905688e-01 3.159679e-01 4.923112e-01 7.651302e-01 4.491624e-01 5.356645e+00 2.993644e+00 3.741497e+00 2.568405e+00 5.838256e-01 9.813870e-01 2.172923e+01 5.048043e-01 1.013280e+01 1.052619e+00 1.040417e+00 1.224459e+01 -5.839449e-01 -2.090881e+01 3.369767e-02 2.322941e+00 1.098072e+00 6.140016e-01 6.255475e+00 6.608674e-01 1.221624e+00 1.087637e+01 2.211122e+01 5.394121e-01 4.892482e+02 2.564664e-01 1.222054e+03 1.714103e-01 -6.775415e+01 -1.357005e+00 1.540948e+03 1.433830e-01 1.031563e+03 3.246268e-01 -7.433717e+01 -1.134777e+00 2.576657e+03 8.656999e-02 9.784359e+02 4.049583e-01 -7.904656e+01 -1.024402e+00 -1.782026e+01 -3.382846e-01 2.891907e+01 2.594342e-01 -2.882595e-02 -1.287259e+00 -2.676958e-02 -4.457030e-01 5.606648e-01 8.621778e-01 2.659688e+01 2.727942e-01 8.622833e+00 1.264343e+00 -3.690600e-01 -3.667603e+01 -4.823760e+00 -2.324564e+00 -2.085200e+01 3.201688e+01 -8.057415e-02 -1.311552e-02 6.323750e-01 2.824794e+00 2.011594e+00 3.274427e-01 3.277636e-01 1.667238e-01 1.735996e-01 -2.957163e+01
41_CM71_2 2.085585e+01 1.814800e-01 1.763210e+01 2.071550e+01 2.385093e+01 6.218828e+00 1.877255e+02 3.102486e+02 5.375530e+01 6.416757e+01 7.223428e-01 5.085675e-01 3.918157e-01 6.593148e-01 1.010035e+00 6.182197e-01 8.137156e+00 4.722828e+00 5.901692e+00 4.004254e+00 1.136418e+00 8.676354e-01 2.652944e+01 4.221963e-01 1.869395e+01 4.718206e-01 3.092192e+00 4.082439e+00 3.952257e+00 3.462288e+00 4.339500e-02 1.601154e+00 1.258365e+00 7.087222e-01 1.147879e+00 3.560390e+00 3.190436e+00 3.512827e+00 2.961516e+01 3.990985e-01 4.813964e+02 3.683077e-01 1.274303e+03 1.725042e-01 -5.716961e+01 -1.453415e+00 1.490241e+03 1.742426e-01 1.031895e+03 3.033737e-01 -6.896428e+01 -1.101629e+00 2.620057e+03 1.067042e-01 9.794401e+02 3.751151e-01 -7.729943e+01 -9.159103e-01 -2.223881e+01 -3.144464e-01 3.587791e+01 2.046330e-01 -4.264241e-02 -9.018395e-01 -2.173895e-02 -5.921913e-01 1.152958e+00 7.301635e-01 3.057879e+01 2.892485e-01 2.032888e+01 4.163024e-01 2.867315e+00 4.790297e+00 2.361748e+00 6.183572e+00 -2.379917e+01 3.711938e+01 -8.523097e-02 -6.991145e-03 1.091637e+00 2.881157e+00 1.661974e+00 4.363765e-01 4.711112e-01 1.621693e-01 2.074896e-01 -2.384990e+01
